idx,id,valido_desde,valido_hasta,url,precio,moneda,expensas,tipo_unidad,area_m2_cubierta,area_m2_descubierta,area_m2_total,antiguedad,estado_edificio,ambientes,banos,estado,disposicion,orientacion,cocheras,latitud,longitud,image_url,imagen_path,dormitorios,geometry,index_right,barrio,comuna,antiguedad_cat,estado_num,log_precio,residuo
2860,18674058.0,2026-02-05 01:14:48.478402,,https://www.argenprop.com/departamento-en-alquiler-en-caballito-4-ambientes--18674058,3707975.0,USD,0.0,,136.0,25.0,161.0,32.78313253012048,,4.0,3.0,Excelente,Frente,S,2.0,-34.62819,-58.45132,https://www.argenprop.com/static-content/85047681/f5de2415-13ad-44b5-912d-2606bd77038c_u_small.jpg,images/18674058.jpg,,POINT (-6506771.178594688 -4113467.7460366953),7.0,Caballito,6.0,33,5,15.125996463466082,-0.005603346477682791
2466,18968700.0,2026-02-05 01:14:47.031454,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--18968700,650000.0,ARS,191272.0,Departamento,33.0,3.0,36.0,32.0,,1.0,1.0,Excelente,Frente,E,0.0,-34.56541,-58.45942,https://www.argenprop.com/static-content/00786981/13cc87f8-529d-4a2b-91e5-c268c39ad844_u_small.jpg,images/18968700.jpg,,POINT (-6507672.866470112 -4104977.8173450264),4.0,Belgrano,13.0,32,5,13.38472764187182,-0.0017502971046994276
2477,18938909.0,2026-02-05 01:14:47.062790,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--18938909,650000.0,ARS,191272.0,Departamento,33.0,3.0,36.0,32.0,,1.0,1.0,Excelente,Frente,E,0.0,-34.56541,-58.45942,https://proxy.sosiva451.com/proxy/183ADCD50E23319F36F823CE10784FAED50230177017F4731BABD0921288ECCA62D7A3A62303AA8B97E9EBD636CD97533DB8AF7E7B7D1A83E9A9B9C8E3D6AB0E89E6C70BEEE30DF29B04FB3FF01180041A753CC112E0B4582038C0DEE849BBE4,images/18938909.jpg,,POINT (-6507672.866470112 -4104977.8173450264),4.0,Belgrano,13.0,32,5,13.38472764187182,-0.0017502971046994276
4390,18996179.0,2026-02-09 13:20:59.667298,,https://www.argenprop.com/departamento-en-alquiler-en-saavedra-1-ambiente--18996179,650000.0,ARS,0.0,,33.0,0.0,41.0,1.0,,1.0,1.0,Excelente,,,0.0,-34.55596,-58.48067,https://proxy.sosiva451.com/proxy/DBDA76E5FCBBC1BFF29899C084E1284CCE680BF36DE74F59F7EF78DC1F864BD3B13AADE6CA8A219E64035DE617B70FA5D2CB1E20F8BF80AFABC5EAC394E3D47DFEFF34F4628AC971540A7B8575E5CB5DB399485D3AA675E577CA6FB9CCB550F642ED73BA830B933FFD0DE358A0E62031FBD3838503891F1EC5F51B0DCA0E74C04EC0A2310788574837977B67C8E7132A56985CB2A6F249D28205F67503DF22A8,images/18996179.jpg,1.0,POINT (-6510038.40564947 -4103700.4206072246),29.0,Saavedra,12.0,1,5,13.38472764187182,-0.0011836206375530622
4389,18996180.0,2026-02-09 13:20:59.651359,,https://www.argenprop.com/departamento-en-alquiler-en-saavedra-1-ambiente--18996180,650000.0,ARS,0.0,,33.0,0.0,41.0,1.0,,1.0,1.0,Excelente,,,0.0,-34.55596,-58.48067,https://proxy.sosiva451.com/proxy/354EE362E7D4309AB2EE072856AB3056426AB095EFCEC6A97D8C43F82F618EBEE74CEBD8B3CFCC9ED1C8715BAB46F138FE031BCFDCE2C4E2EC388960056F434AD89BC62D08EEBFB4B71A49764D1C5C78907C71212E60DCB0F92B2ECE6CE802B50B8E7430394BA48AC8BCA569A5D372EFC557C7365B00C60C9C736070323F37D843700D4521E80A95A35AD212CEFCD08CF0C409B6B3129BEEB1EA8D54D7356523,images/18996180.jpg,1.0,POINT (-6510038.40564947 -4103700.4206072246),29.0,Saavedra,12.0,1,5,13.38472764187182,-0.0011836206375530622
4391,18996177.0,2026-02-09 13:20:59.667298,,https://www.argenprop.com/departamento-en-alquiler-en-saavedra-1-ambiente--18996177,650000.0,ARS,0.0,,33.0,0.0,41.0,1.0,,1.0,1.0,Excelente,,,0.0,-34.55596,-58.48067,https://proxy.sosiva451.com/proxy/8E7541F4074AB5E8AE0D426344AFACC0D570EE3B7E9253F657C6DDEB4ADBAE6F4058AC33698CCD2802E677494CA738DD126BC75660ACDE32EE4386CC9689D47A379802FBF3C474FA7742DB0CFC8C6D600DDA01EA32FFE99FC6EDC27731FCF23E1F515082A7FD9B5F48001CC67B866542C7B8F8AD8AC14C5EB03CDA61F2CE5AEA8EF796590B70888122C743A6A6F810A8A284231566C8EE425894E05F54033AD1,images/18996177.jpg,1.0,POINT (-6510038.40564947 -4103700.4206072246),29.0,Saavedra,12.0,1,5,13.38472764187182,-0.0011836206375530622
2869,18784137.0,2026-02-05 01:14:48.510131,,https://www.argenprop.com/departamento-en-alquiler-en-flores-1-ambiente--18784137,500000.0,ARS,0.0,Departamento,30.0,0.0,30.0,45.0,,1.0,1.0,Muy Bueno,Lateral,N,0.0,-34.62669,-58.45523,https://www.argenprop.com/static-content/73148781/a479fe87-177c-44e1-8811-24642eb7bf28_u_small.jpg,images/18784137.jpg,,POINT (-6507206.437803688 -4113264.8216523733),12.0,Flores,7.0,45,4,13.122363377404328,-8.881784197001252e-15
4491,18971901.0,2026-02-09 13:21:00.675348,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--18971901,1750000.0,ARS,321530.0,,100.0,10.0,110.0,30.0,,3.0,3.0,Muy Bueno,Frente,E,1.0,-34.591663,-58.4009,https://proxy.sosiva451.com/proxy/17C293807AC44B2CACACC9652B99BBD39BE6E0E762DFA91AEBD869BBC1CC639B0BE8AB2EEEA441FAAC4D63B9EB83945E725D784D1345DD8C46B10525750DEFB78521B7E5D3EF3295EC78C134D8340EEC9FB67819DF9D2FD15799FFD5D645168E2CE1C7FD15B20557097F7AF1EB450CF0379CF8249388AB25B9FB5511F3552A348F4DE1D40D8C8039F86780505AB16C26F157F3047385E2E50F187A79FE38E2AE,images/18971901.jpg,2.0,POINT (-6501158.44986889 -4108527.309158523),27.0,Recoleta,2.0,30,4,14.375126345899696,-7.105427357601002e-15
2736,18940505.0,2026-02-05 01:14:48.017790,,https://www.argenprop.com/departamento-en-alquiler-en-caballito-4-ambientes--18940505,2500000.0,ARS,49507.0,,107.0,1.0,108.0,20.0,,4.0,2.0,Excelente,Frente,E,1.0,-34.623394,-58.43213,https://www.argenprop.com/static-content/50504981/904c332b-64d4-473d-9d96-dccd3dc8d56d_u_small.jpg,images/18940505.jpg,,POINT (-6504634.957566365 -4112818.9420248982),7.0,Caballito,6.0,20,5,14.73180128983843,-5.329070518200751e-15
4423,18996393.0,2026-02-09 13:21:00.048656,,https://www.argenprop.com/departamento-en-alquiler-en-san-cristobal-1-ambiente--18996393,580000.0,ARS,200000.0,,40.01,0.0,46.0,17.0,,1.0,1.0,Excelente,Contrafrente,,0.0,-34.62016,-58.39855,https://proxy.sosiva451.com/proxy/407727E8BB3856A816F1E10C51C0CB9511368D2AAEF994EAD62EB545331FB345E0C37504D6034150FBC2E1BF45B8C33E3665333516545559AB10E130711ED7D6C74BE6919FBF907BA8D8F38530C7662F218CADD29A133B6EA4FCA9A1619D5983E98DC0E338ABC351F6F50C979A07AF2F985145626B8D01837D237AC42B4EAE43E5C3003971E276E02F887638820ED435F8A01295C9C164EF7280AE7046243614,images/18996393.jpg,1.0,POINT (-6500896.849065525 -4112381.4669093452),30.0,San Cristobal,3.0,17,5,13.270783382522602,-5.329070518200751e-15
4010,18980497.0,2026-02-06 00:52:03.658354,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--18980497,600000.0,ARS,220000.0,,27.0,27.0,54.0,28.0,,1.0,1.0,Excelente,,,0.0,-34.61252,-58.370907,https://www.argenprop.com/static-content/79408981/d11feed3-0f98-42da-9bd3-f91de307f25b_u_small.jpg,images/18980497.jpg,1.0,POINT (-6497819.644381529 -4111348.043612601),16.0,Monserrat,1.0,28,5,13.304684934198283,-5.329070518200751e-15
2090,10863422.0,2026-02-05 01:14:45.701215,,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-1-ambiente--10863422,550000.0,ARS,230000.0,Departamento,35.0,0.0,38.0,8.0,,1.0,1.0,Excelente,Contrafrente,NO,0.0,-34.60006,-58.43094,https://www.argenprop.com/static-content/22436801/ff7dc0f6-abb2-42d5-bafd-cdc0e92a08fc_u_small.jpg,images/10863422.jpg,,POINT (-6504502.487372321 -4109662.847848321),35.0,Villa Crespo,15.0,8,5,13.217673557208654,-5.329070518200751e-15
2657,18526662.0,2026-02-05 01:14:47.724058,,https://www.argenprop.com/departamento-en-alquiler-en-saavedra-1-ambiente--18526662,550000.0,ARS,75000.0,Departamento,35.0,4.0,41.0,2.0,,1.0,1.0,Muy Bueno,Contrafrente,NE,0.0,-34.55574,-58.49289,https://www.argenprop.com/static-content/26662581/b6619186-6bb3-4cb0-a4a7-a9362e788521_u_small.jpg,images/18526662.jpg,,POINT (-6511398.7298269635 -4103670.683998993),29.0,Saavedra,12.0,2,4,13.217673557208654,-5.329070518200751e-15
2157,18461029.0,2026-02-05 01:14:45.930733,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--18461029,700000.0,ARS,93000.0,Departamento,35.0,0.0,35.0,39.01136363636363,,2.0,1.0,Muy Bueno,Lateral,,0.0,-34.59648,-58.39601,https://www.argenprop.com/static-content/92016481/c74d4cb3-1e69-4daa-8f3c-bce617e10e7b_u_small.jpg,images/18461029.jpg,,POINT (-6500614.09755891 -4109178.705133126),27.0,Recoleta,2.0,39,4,13.458835614025542,-5.329070518200751e-15
2366,18962030.0,2026-02-05 01:14:46.646076,,https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-2-ambientes--18962030,470000.0,ARS,154000.0,Departamento,32.0,3.0,35.0,39.80952380952381,,2.0,1.0,Muy Bueno,Frente,,0.0,-34.61111,-58.37053,https://www.argenprop.com/static-content/03026981/829ae693-1df5-414d-a890-7de62d49a7ce_u_small.jpg,images/18962030.jpg,,POINT (-6497777.676933499 -4111157.33059956),16.0,Monserrat,1.0,40,4,13.060487973686241,-5.329070518200751e-15
2655,18141221.0,2026-02-05 01:14:47.724058,,https://www.argenprop.com/departamento-en-alquiler-en-barracas-2-ambientes--18141221,520000.0,ARS,120000.0,Departamento,36.47,2.34,38.81,50.0,,2.0,1.0,Excelente,Lateral,,0.0,-34.63144,-58.37235,https://www.argenprop.com/static-content/12214181/4f380218-3307-4270-ada6-99c640ddf8af_u_small.jpg,images/18141221.jpg,,POINT (-6497980.278406742 -4113907.4281223575),3.0,Barracas,4.0,50,5,13.16158409055761,-5.329070518200751e-15
7,18725667.0,2026-02-04 20:28:29.230250,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--18725667,700000.0,ARS,110000.0,Departamento,35.0,0.0,35.0,39.01136363636363,,2.0,1.0,Muy Bueno,Interno,,0.0,-34.59658,-58.40032,https://www.argenprop.com/static-content/76652781/37da3e63-ff48-416f-abc3-149587b414fe_u_small.jpg,images/18725667.jpg,,POINT (-6501093.88456423 -4109192.228389365),27.0,Recoleta,2.0,39,4,13.458835614025542,-5.329070518200751e-15
4100,18673691.0,2026-02-06 00:52:04.641630,,https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-1-ambiente--18673691,700000.0,ARS,160000.0,Departamento,38.0,5.0,43.0,4.0,,1.0,1.0,Excelente,Lateral,,0.0,-34.60836,-58.51645,https://www.argenprop.com/static-content/19637681/72b608a8-4ba9-42ce-8a98-10428c01f0e0_u_small.jpg,images/18673691.jpg,,POINT (-6514021.417030052 -4110785.3819141737),37.0,Villa Devoto,11.0,4,5,13.458835614025542,-5.329070518200751e-15
2052,18624974.0,2026-02-05 01:14:45.573920,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--18624974,690000.0,ARS,195000.0,,35.0,5.0,40.0,5.0,,1.0,1.0,Excelente,Contrafrente,E,0.0,-34.576633,-58.43651,https://www.argenprop.com/static-content/47942681/37964906-d42b-4b26-be9f-87392ea5265e_u_small.jpg,images/18624974.jpg,,POINT (-6505122.536936038 -4106495.0666185375),20.0,Palermo,14.0,5,5,13.444446876573442,-5.329070518200751e-15
4171,18829862.0,2026-02-06 21:34:28.667258,,https://www.argenprop.com/departamento-en-alquiler-en-monte-castro-2-ambientes--18829862,590000.0,ARS,95000.0,Departamento,30.0,3.0,33.0,20.125,,2.0,1.0,Bueno,Contrafrente,,0.0,-34.62111,-58.50719,https://www.argenprop.com/static-content/26892881/f1e41ad3-a8de-4e2c-906c-2abcf7780893_u_small.jpg,images/18829862.jpg,1.0,POINT (-6512990.598545308 -4112509.975147039),17.0,Monte Castro,10.0,20,3,13.287877815881902,-3.552713678800501e-15
2271,18959579.0,2026-02-05 01:14:46.311796,,https://www.argenprop.com/departamento-en-alquiler-en-villa-pueyrredon-1-ambiente--18959579,550000.0,ARS,75000.0,Departamento,38.0,4.0,42.0,9.0,,1.0,1.0,Excelente,Contrafrente,NO,0.0,-34.58841,-58.50586,https://www.argenprop.com/static-content/97595981/9088492e-6880-468b-9559-a668961df09b_u_small.jpg,images/18959579.jpg,,POINT (-6512842.543622552 -4108087.432016667),42.0,Villa Pueyrredon,12.0,9,5,13.217673557208654,-3.552713678800501e-15
2278,18586128.0,2026-02-05 01:14:46.344027,,https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-2-ambientes--18586128,750000.0,ARS,300000.0,Departamento,39.0,16.0,55.0,10.0,,2.0,1.0,Muy Bueno,Frente,SE,0.0,-34.57073,-58.43484,https://www.argenprop.com/static-content/82168581/b958576f-f933-4f5d-922c-022c9a1f9c48_u_small.jpg,images/18586128.jpg,,POINT (-6504936.6333864145 -4105697.0082567898),20.0,Palermo,14.0,10,4,13.527828485512494,-3.552713678800501e-15
4165,17530915.0,2026-02-06 21:34:01.427512,,https://www.argenprop.com/departamento-en-alquiler-en-san-nicolas-3-ambientes--17530915,700000.0,ARS,250000.0,Departamento,67.0,2.0,69.0,49.875,,3.0,1.0,Muy Bueno,Frente,,0.0,-34.601402,-58.380215,https://www.argenprop.com/static-content/51903571/0eb1ce80-8c21-4ac7-a8ac-e185f002a5a2_u_small.jpg,images/17530915.jpg,2.0,POINT (-6498855.806201832 -4109844.339126357),31.0,San Nicolas,1.0,50,4,13.458835614025542,-3.552713678800501e-15
4121,18830614.0,2026-02-06 00:52:04.721314,,https://www.argenprop.com/departamento-en-alquiler-en-congreso-1-ambiente--18830614,370000.0,ARS,100000.0,Departamento,26.0,0.0,26.0,40.0,,1.0,1.0,Muy Bueno,Frente,SE,0.0,-34.61553,-58.39254,https://www.argenprop.com/static-content/41603881/376248a3-0eff-457c-a808-f14327ee3e43_u_small.jpg,images/18830614.jpg,1.0,POINT (-6500227.8189258585 -4111755.179393914),2.0,Balvanera,3.0,40,4,12.821258284620408,-3.552713678800501e-15
4129,2998585.0,2026-02-06 00:52:04.769129,,https://www.argenprop.com/departamento-en-alquiler-en-botanico-2-ambientes--2998585,570000.0,ARS,170000.0,Departamento,43.0,3.0,46.0,50.0,,2.0,1.0,Muy Bueno,Frente,NE,0.0,-34.5834,-58.41866,https://www.argenprop.com/static-content/5858992/29d2eeb9-7fd7-4a29-8797-424cac208c76_u_small.jpg,images/2998585.jpg,1.0,POINT (-6503135.484025379 -4107410.0035174275),20.0,Palermo,14.0,50,4,13.253391639810733,-3.552713678800501e-15
4153,17761657.0,2026-02-06 21:33:07.015049,,https://www.argenprop.com/departamento-en-alquiler-en-microcentro-1-ambiente--17761657,435000.0,ARS,220000.0,Departamento,31.0,2.0,33.0,39.94915254237288,,1.0,1.0,Excelente,,,0.0,-34.60463,-58.39642,https://www.argenprop.com/static-content/75616771/4827f6fd-6572-40f2-94ac-1e22c2cebc42_u_small.jpg,images/17761657.jpg,,POINT (-6500659.738550136 -4110280.903928837),2.0,Balvanera,3.0,40,5,12.983101310070822,-3.552713678800501e-15
2465,12547848.0,2026-02-05 01:14:47.014843,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--12547848,550000.0,ARS,140000.0,Departamento,31.0,3.0,34.0,13.0,,1.0,1.0,Muy Bueno,Frente,N,0.0,-34.55463,-58.45579,https://www.argenprop.com/static-content/84874521/95216033-3e8a-4642-b5d2-977905abc8e3_u_small.jpg,images/12547848.jpg,,POINT (-6507268.776718533 -4103520.650493105),4.0,Belgrano,13.0,13,4,13.217673557208654,-3.552713678800501e-15
3992,18829920.0,2026-02-05 19:57:54.590560,,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--18829920,530000.0,ARS,80000.0,Departamento,34.0,2.0,36.0,10.0,,1.0,1.0,Muy Bueno,Contrafrente,N,0.0,-34.56731,-58.48608,https://www.argenprop.com/static-content/02992881/295f7f09-4603-404f-bbdb-c69f247267f9_u_small.jpg,images/18829920.jpg,,POINT (-6510640.644094661 -4105234.6659601466),47.0,Villa Urquiza,12.0,10,4,13.180632285528304,-3.552713678800501e-15
4004,18607263.0,2026-02-05 23:39:43.175134,,https://www.argenprop.com/departamento-en-alquiler-en-flores-norte-3-ambientes--18607263,670000.0,ARS,120000.0,Departamento,70.0,6.0,76.0,29.01851851851852,,3.0,1.0,Muy Bueno,Frente,,0.0,-34.63187,-58.46879,https://www.argenprop.com/static-content/36270681/357e3a33-7a80-423b-9f8e-397c61930931_u_small.jpg,images/18607263.jpg,1.0,POINT (-6508715.930098846 -4113965.6027347115),12.0,Flores,7.0,29,4,13.415032991367148,-3.552713678800501e-15
3757,18882916.0,2026-02-05 01:14:52.367590,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-4-ambientes--18882916,4004613.0,USD,1000000.0,Departamento,160.0,0.0,170.0,40.0,,4.0,3.0,Excelente,Frente,S,1.0,-34.57746,-58.40221,https://www.argenprop.com/static-content/61928881/e16c191f-d496-4f53-80eb-2ea9efc69ef2_u_small.jpg,images/18882916.jpg,,POINT (-6501304.278401828 -4106606.8777282196),20.0,Palermo,14.0,40,5,15.20295750460221,-3.552713678800501e-15
4002,18970997.0,2026-02-05 20:46:18.277198,,https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-1-ambiente--18970997,450000.0,ARS,80000.0,Departamento,27.0,0.0,27.0,60.0,,1.0,1.0,Muy Bueno,Frente,,0.0,-34.62254,-58.37708,https://www.argenprop.com/static-content/79907981/8b2bb491-40a1-41fa-b6ea-ba0dbef0abea_u_small.jpg,images/18970997.jpg,,POINT (-6498506.819598194 -4112703.4166365103),32.0,San Telmo,1.0,60,4,13.017002861746503,-3.552713678800501e-15
2437,18493615.0,2026-02-05 01:14:46.897894,,https://www.argenprop.com/departamento-en-alquiler-en-nunez-1-ambiente--18493615,590000.0,ARS,185000.0,Departamento,30.0,3.0,33.0,22.515151515151516,,1.0,1.0,Excelente,Frente,,0.0,-34.53659,-58.46778,https://www.argenprop.com/static-content/51639481/ab0ebb17-6ecd-4bab-a97a-d61429d2bd49_u_small.jpg,images/18493615.jpg,,POINT (-6508603.497413144 -4101082.5486622686),19.0,Nuñez,13.0,23,5,13.287877815881902,-3.552713678800501e-15
2364,18909929.0,2026-02-05 01:14:46.631870,,https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-3-ambientes--18909929,700000.0,ARS,194880.0,Departamento,49.0,8.0,57.0,50.0,,3.0,1.0,Excelente,Frente,,0.0,-34.62659,-58.37589,https://www.argenprop.com/static-content/92990981/2620c93f-ad25-4450-b3b9-92435133d806_u_small.jpg,images/18909929.jpg,,POINT (-6498374.349404151 -4113251.293490523),32.0,San Telmo,1.0,50,5,13.458835614025542,-3.552713678800501e-15
2356,18835132.0,2026-02-05 01:14:46.614850,,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--18835132,450000.0,ARS,112000.0,Departamento,36.0,0.0,36.0,32.0,,1.0,1.0,Muy Bueno,Contrafrente,,0.0,-34.56319,-58.45606,https://www.argenprop.com/static-content/23153881/77b90343-add6-473e-9e8d-d1f8b4dace87_u_small.jpg,images/18835132.jpg,,POINT (-6507298.832981048 -4104677.7174495654),4.0,Belgrano,13.0,32,4,13.017002861746503,-3.552713678800501e-15
4240,18893199.0,2026-02-06 21:40:07.215070,,https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-2-ambientes--18893199,550000.0,ARS,85000.0,Departamento,37.0,0.0,37.0,20.666666666666668,,2.0,1.0,Muy Bueno,Frente,,0.0,-34.61114,-58.48742,https://www.argenprop.com/static-content/99139881/3e1ad601-35da-44ea-b7d7-72d4fed67fa4_u_small.jpg,images/18893199.jpg,1.0,POINT (-6510789.812212325 -4111161.3882895173),45.0,Villa Santa Rita,11.0,21,4,13.217673557208654,-3.552713678800501e-15
4234,18729077.0,2026-02-06 21:39:41.432042,,https://www.argenprop.com/departamento-en-alquiler-en-colegiales-3-ambientes--18729077,750000.0,ARS,195000.0,Departamento,58.0,0.0,58.0,25.0,,3.0,1.0,Muy Bueno,Lateral,,0.0,-34.57567,-58.45852,https://www.argenprop.com/static-content/77092781/5c18b9c2-e6da-4cf7-a0a4-eb4478b54263_u_small.jpg,images/18729077.jpg,2.0,POINT (-6507572.678928399 -4106364.8695939337),10.0,Colegiales,13.0,25,4,13.527828485512494,-3.552713678800501e-15
4203,18663679.0,2026-02-06 21:36:58.057709,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-viejo-1-ambiente--18663679,450000.0,ARS,225000.0,Departamento,36.0,0.0,39.0,29.18881118881119,,1.0,1.0,Excelente,Contrafrente,NE,0.0,-34.59083,-58.4187,https://www.argenprop.com/static-content/97636681/586b3c84-1376-4691-9209-0cee6567d836_u_small.jpg,images/18663679.jpg,,POINT (-6503139.936805011 -4108414.667598281),20.0,Palermo,14.0,29,5,13.017002861746503,-3.552713678800501e-15
4207,17664748.0,2026-02-06 21:37:15.160824,,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-2-ambientes--17664748,700000.0,ARS,97000.0,Departamento,54.0,0.0,60.0,15.0,,2.0,1.0,Bueno,Frente,N,0.0,-34.61307,-58.40196,https://www.argenprop.com/static-content/84746671/17524afc-b0c1-4153-8518-b0f9b3fb44b1_u_small.jpg,images/17664748.jpg,1.0,POINT (-6501276.448529132 -4111422.436091615),2.0,Balvanera,3.0,15,3,13.458835614025542,-3.552713678800501e-15
4095,18506458.0,2026-02-06 00:52:04.625564,,https://www.argenprop.com/departamento-en-alquiler-en-floresta-2-ambientes--18506458,600000.0,ARS,135000.0,,50.0,10.0,60.0,45.0,,2.0,1.0,Excelente,Frente,S,0.0,-34.629826,-58.485546,https://www.argenprop.com/static-content/85460581/2843e2e7-3d3b-4833-9da8-7b0d256f1d81_u_small.jpg,images/18506458.jpg,1.0,POINT (-6510581.199486578 -4113689.073081347),13.0,Floresta,10.0,45,5,13.304684934198283,-3.552713678800501e-15
4033,18908157.0,2026-02-06 00:52:04.139132,,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--18908157,450000.0,ARS,0.0,,20.0,0.0,20.0,5.0,,1.0,1.0,Excelente,Frente,E,0.0,-34.573044,-58.486057,https://www.argenprop.com/static-content/75180981/78f8dbb7-9865-45f0-8ea8-8a809d7472d4_u_small.jpg,images/18908157.jpg,,POINT (-6510638.083746374 -4106009.843626674),47.0,Villa Urquiza,12.0,5,5,13.017002861746503,-3.552713678800501e-15
4042,18977897.0,2026-02-06 00:52:04.335820,,https://www.argenprop.com/departamento-en-alquiler-en-palermo-soho-2-ambientes--18977897,1705668.5,USD,0.0,Departamento,44.0,10.0,54.0,29.18881118881119,,2.0,1.0,Excelente,,,0.0,-34.58874,-58.43002,https://proxy.sosiva451.com/proxy/3D8C578DB2054308C67B9B0CEC291F5B55FD8A63B53538607CD893AEEE4E5B1EE2A022020189C4E74A74AA89DF5AEB17F381E5A85685E2B785B8ACF95175C3545A274952C68D7EBD54DDFAA1164A96083BD6BF699CEEC8CEDC788C5963D4AAB5,images/18977897.jpg,1.0,POINT (-6504400.07344079 -4108132.0544893006),20.0,Palermo,14.0,29,5,14.349467673967085,-3.552713678800501e-15
4068,18292518.0,2026-02-06 00:52:04.532290,,https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--18292518,450000.0,ARS,78500.0,Departamento,37.0,0.0,37.0,29.01851851851852,,2.0,1.0,Muy Bueno,Lateral,,0.0,-34.63118,-58.45712,https://www.argenprop.com/static-content/81529281/baf1b8f7-20d2-4980-ae4b-714c37034ba8_u_small.jpg,images/18292518.jpg,1.0,POINT (-6507416.8316412885 -4113872.2529216385),12.0,Flores,7.0,29,4,13.017002861746503,-3.552713678800501e-15
2177,18636912.0,2026-02-05 01:14:45.994566,,https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-2-ambientes--18636912,720000.0,ARS,120000.0,Departamento,42.0,8.0,50.0,23.285714285714285,,2.0,1.0,Excelente,Contrafrente,,0.0,-34.59765,-58.48867,https://www.argenprop.com/static-content/21963681/64cf056f-895e-49c2-b844-f4bc6d8430c0_u_small.jpg,images/18636912.jpg,,POINT (-6510928.961575815 -4109336.928250198),36.0,Villa Del Parque,11.0,23,5,13.487006490992238,-3.552713678800501e-15
2188,18528747.0,2026-02-05 01:14:46.026580,,https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--18528747,490000.0,ARS,130000.0,Departamento,34.0,0.0,34.0,50.0,,2.0,1.0,Muy Bueno,Contrafrente,,0.0,-34.61169,-58.4141,https://www.argenprop.com/static-content/74782581/17f804af-9554-4e90-9b17-7873895d049c_u_small.jpg,images/18528747.jpg,,POINT (-6502627.867147361 -4111235.779531915),1.0,Almagro,5.0,50,4,13.102160670086809,-3.552713678800501e-15
2150,18928384.0,2026-02-05 01:14:45.905617,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--18928384,1300000.0,ARS,372881.0,Semipiso,75.0,0.0,75.0,39.01136363636363,,3.0,2.0,Muy Bueno,Frente,NO,1.0,-34.59041,-58.39534,https://www.argenprop.com/static-content/48382981/4bdb319c-5a61-4558-8308-3579b3cda952_u_small.jpg,images/18928384.jpg,,POINT (-6500539.51350008 -4108357.873962557),27.0,Recoleta,2.0,39,4,14.077874822431765,-3.552713678800501e-15
2162,17197189.0,2026-02-05 01:14:45.946460,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--17197189,700000.0,ARS,150000.0,Departamento,28.0,0.0,28.0,60.0,,1.0,1.0,Muy Bueno,Contrafrente,,0.0,-34.58931,-58.39097,https://www.argenprop.com/static-content/98179171/ecd0eec5-462c-400e-9cc4-7b4a527808bf_u_small.jpg,images/17197189.jpg,,POINT (-6500053.047325313 -4108209.1300867326),27.0,Recoleta,2.0,60,4,13.458835614025542,-3.552713678800501e-15
2146,18901334.0,2026-02-05 01:14:45.889872,,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--18901334,600000.0,ARS,230000.0,Departamento,40.0,0.0,40.0,39.94915254237288,,1.0,1.0,Excelente,Contrafrente,NO,0.0,-34.60208,-58.39279,https://www.argenprop.com/static-content/43310981/3e539d9b-8283-4a12-9325-2daa955fb80b_u_small.jpg,images/18901334.jpg,,POINT (-6500255.648798556 -4109936.032556282),2.0,Balvanera,3.0,40,5,13.304684934198283,-3.552713678800501e-15
